year,pos,genre,count
1990,9,rock,0.5
1990,12,pop,0.5
1990,12,rock,0.5
1990,14,pop,1.0
1990,15,electronic/dance,0.5
1990,15,pop,0.5
1990,16,rock,1.0
1990,17,reggae,1.0
1990,18,rock,1.0
1990,19,pop,1.0
1990,20,country,0.5
1990,20,folk,0.5
1990,21,pop,1.0
1990,25,pop,1.0
1990,28,electronic/dance,0.5
1990,28,pop,0.5
1990,32,rock,1.0
1990,33,pop,1.0
1990,34,pop,0.5
1990,34,rock,0.5
1990,35,classical/soundtrack,0.3333333333333333
1990,35,pop,0.3333333333333333
1990,35,rock,0.3333333333333333
1990,37,pop,0.5
1990,37,rock,0.5
1990,38,electronic/dance,0.5
1990,38,pop,0.5
1990,41,electronic/dance,0.3333333333333333
1990,41,pop,0.3333333333333333
1990,41,soul,0.3333333333333333
1990,43,pop,0.5
1990,43,soul,0.5
1990,44,electronic/dance,0.5
1990,44,pop,0.5
1990,48,electronic/dance,0.5
1990,48,pop,0.5
1990,49,electronic/dance,0.5
1990,49,pop,0.5
1990,51,pop,0.5
1990,51,rock,0.5
1990,52,pop,0.5
1990,52,rock,0.5
1990,53,jazz,0.3333333333333333
1990,53,pop,0.3333333333333333
1990,53,rock,0.3333333333333333
1990,56,jazz,0.3333333333333333
1990,56,pop,0.3333333333333333
1990,56,rock,0.3333333333333333
1990,57,rock,1.0
1990,58,jazz,0.3333333333333333
1990,58,pop,0.3333333333333333
1990,58,rock,0.3333333333333333
1990,59,electronic/dance,0.5
1990,59,pop,0.5
1990,61,rock,1.0
1990,63,electronic/dance,0.5
1990,63,pop,0.5
1990,64,rock,1.0
1990,65,hip-hop/rnb,1.0
1990,66,electronic/dance,1.0
1990,70,pop,1.0
1990,71,jazz,0.3333333333333333
1990,71,pop,0.3333333333333333
1990,71,rock,0.3333333333333333
1990,74,electronic/dance,0.3333333333333333
1990,74,pop,0.3333333333333333
1990,74,rock,0.3333333333333333
1990,75,rock,1.0
1990,76,pop,0.5
1990,76,hip-hop/rnb,0.5
1990,77,electronic/dance,0.16666666666666666
1990,77,disco,0.16666666666666666
1990,77,folk,0.16666666666666666
1990,77,pop,0.16666666666666666
1990,77,hip-hop/rnb,0.16666666666666666
1990,77,rock,0.16666666666666666
1990,78,pop,1.0
1990,82,classical/soundtrack,0.3333333333333333
1990,82,pop,0.3333333333333333
1990,82,rock,0.3333333333333333
1990,84,pop,0.5
1990,84,rock,0.5
1990,86,pop,1.0
1990,88,pop,0.5
1990,88,rock,0.5
1990,89,hip-hop/rnb,1.0
1990,90,pop,1.0
1990,91,rock,1.0
1990,92,pop,1.0
1990,94,hip-hop/rnb,1.0
1991,1,rock,1.0
1991,4,pop,1.0
1991,7,rock,1.0
1991,11,pop,0.5
1991,11,soul,0.5
1991,12,electronic/dance,0.5
1991,12,pop,0.5
1991,13,pop,0.5
1991,13,hip-hop/rnb,0.5
1991,16,pop,1.0
1991,19,electronic/dance,0.5
1991,19,pop,0.5
1991,21,electronic/dance,0.3333333333333333
1991,21,electronic/dance,0.3333333333333333
1991,21,pop,0.3333333333333333
1991,22,pop,0.5
1991,22,hip-hop/rnb,0.5
1991,23,pop,0.5
1991,23,rock,0.5
1991,26,pop,0.5
1991,26,hip-hop/rnb,0.5
1991,27,pop,1.0
1991,34,electronic/dance,0.3333333333333333
1991,34,pop,0.3333333333333333
1991,34,rock,0.3333333333333333
1991,35,rock,0.5
1991,35,soul,0.5
1991,37,pop,1.0
1991,41,pop,1.0
1991,42,pop,1.0
1991,44,pop,0.5
1991,44,rock,0.5
1991,46,rock,1.0
1991,48,pop,1.0
1991,49,pop,0.5
1991,49,rock,0.5
1991,50,pop,0.5
1991,50,rock,0.5
1991,55,folk,0.5
1991,55,rock,0.5
1991,59,rock,1.0
1991,61,electronic/dance,0.5
1991,61,pop,0.5
1991,62,pop,0.5
1991,62,rock,0.5
1991,68,rock,1.0
1991,69,pop,0.5
1991,69,hip-hop/rnb,0.5
1991,70,pop,1.0
1991,71,pop,0.5
1991,71,reggae,0.5
1991,72,pop,0.5
1991,72,reggae,0.5
1991,76,hip-hop/rnb,1.0
1991,77,pop,0.5
1991,77,rock,0.5
1991,78,rock,1.0
1991,79,pop,0.5
1991,79,rock,0.5
1991,81,pop,0.5
1991,81,hip-hop/rnb,0.5
1991,87,country,0.25
1991,87,jazz,0.25
1991,87,pop,0.25
1991,87,soul,0.25
1991,90,pop,0.5
1991,90,rock,0.5
1991,95,pop,0.5
1991,95,rock,0.5
1991,99,pop,0.5
1991,99,rock,0.5
1992,1,pop,0.5
1992,1,soul,0.5
1992,2,hip-hop/rnb,1.0
1992,6,blues,0.25
1992,6,pop,0.25
1992,6,reggae,0.25
1992,6,rock,0.25
1992,8,alternative/indie,0.5
1992,8,rock,0.5
1992,11,pop,0.5
1992,11,hip-hop/rnb,0.5
1992,13,pop,1.0
1992,14,disco,0.2
1992,14,pop,0.2
1992,14,hip-hop/rnb,0.2
1992,14,rock,0.2
1992,14,soul,0.2
1992,16,pop,0.5
1992,16,hip-hop/rnb,0.5
1992,17,rock,1.0
1992,18,country,0.5
1992,18,rock,0.5
1992,19,disco,0.2
1992,19,pop,0.2
1992,19,hip-hop/rnb,0.2
1992,19,rock,0.2
1992,19,soul,0.2
1992,20,electronic/dance,0.5
1992,20,pop,0.5
1992,21,electronic/dance,0.3333333333333333
1992,21,electronic/dance,0.3333333333333333
1992,21,pop,0.3333333333333333
1992,23,pop,0.5
1992,23,hip-hop/rnb,0.5
1992,26,pop,0.5
1992,26,rock,0.5
1992,27,disco,0.5
1992,27,pop,0.5
1992,28,pop,1.0
1992,32,pop,0.5
1992,32,rock,0.5
1992,33,pop,0.5
1992,33,hip-hop/rnb,0.5
1992,34,pop,0.5
1992,34,rock,0.5
1992,37,pop,0.5
1992,37,soul,0.5
1992,41,pop,0.5
1992,41,soul,0.5
1992,42,pop,0.5
1992,42,hip-hop/rnb,0.5
1992,43,pop,0.5
1992,43,rock,0.5
1992,45,pop,1.0
1992,48,jazz,0.3333333333333333
1992,48,rock,0.3333333333333333
1992,48,soul,0.3333333333333333
1992,54,pop,0.5
1992,54,rock,0.5
1992,56,pop,1.0
1992,58,pop,0.5
1992,58,rock,0.5
1992,61,electronic/dance,0.5
1992,61,pop,0.5
1992,66,disco,0.2
1992,66,pop,0.2
1992,66,hip-hop/rnb,0.2
1992,66,rock,0.2
1992,66,soul,0.2
1992,70,rock,1.0
1992,73,pop,1.0
1992,74,rock,1.0
1992,77,pop,0.5
1992,77,rock,0.5
1992,81,pop,1.0
1992,84,pop,0.5
1992,84,soul,0.5
1992,86,electronic/dance,0.5
1992,86,pop,0.5
1992,92,pop,1.0
1992,94,hip-hop/rnb,1.0
1992,97,electronic/dance,0.5
1992,97,pop,0.5
1992,98,rock,1.0
1992,100,folk,0.5
1992,100,rock,0.5
1993,1,pop,1.0
1993,3,pop,0.5
1993,3,reggae,0.5
1993,4,electronic/dance,0.5
1993,4,pop,0.5
1993,8,pop,0.5
1993,8,hip-hop/rnb,0.5
1993,10,reggae,1.0
1993,12,pop,0.5
1993,12,soul,0.5
1993,18,soul,1.0
1993,19,electronic/dance,0.5
1993,19,pop,0.5
1993,26,classical/soundtrack,0.3333333333333333
1993,26,pop,0.3333333333333333
1993,26,rock,0.3333333333333333
1993,30,pop,1.0
1993,32,pop,0.5
1993,32,rock,0.5
1993,33,pop,0.5
1993,33,hip-hop/rnb,0.5
1993,36,rock,1.0
1993,39,pop,1.0
1993,42,pop,0.25
1993,42,hip-hop/rnb,0.25
1993,42,rock,0.25
1993,42,soul,0.25
1993,46,pop,1.0
1993,47,disco,0.2
1993,47,pop,0.2
1993,47,hip-hop/rnb,0.2
1993,47,rock,0.2
1993,47,soul,0.2
1993,49,pop,0.5
1993,49,hip-hop/rnb,0.5
1993,51,electronic/dance,0.5
1993,51,pop,0.5
1993,54,pop,0.3333333333333333
1993,54,hip-hop/rnb,0.3333333333333333
1993,54,soul,0.3333333333333333
1993,57,rock,1.0
1993,60,rock,1.0
1993,65,hip-hop/rnb,0.5
1993,65,religious,0.5
1993,66,electronic/dance,0.3333333333333333
1993,66,electronic/dance,0.3333333333333333
1993,66,pop,0.3333333333333333
1993,67,electronic/dance,0.3333333333333333
1993,67,electronic/dance,0.3333333333333333
1993,67,pop,0.3333333333333333
1993,69,reggae,1.0
1993,74,electronic/dance,0.5
1993,74,pop,0.5
1993,76,country,1.0
1993,77,reggae,1.0
1993,78,hip-hop/rnb,1.0
1993,79,electronic/dance,1.0
1993,81,jazz,0.5
1993,81,religious,0.5
1993,82,pop,1.0
1993,83,pop,0.5
1993,83,rock,0.5
1993,86,hip-hop/rnb,1.0
1993,89,pop,1.0
1993,90,pop,0.5
1993,90,rock,0.5
1993,94,rock,1.0
1993,95,rock,1.0
1993,99,electronic/dance,0.5
1993,99,pop,0.5
1993,100,rock,1.0
1994,1,electronic/dance,0.5
1994,1,pop,0.5
1994,3,pop,0.5
1994,3,soul,0.5
1994,4,pop,1.0
1994,5,pop,0.5
1994,5,hip-hop/rnb,0.5
1994,7,pop,1.0
1994,8,pop,0.5
1994,8,rock,0.5
1994,9,electronic/dance,0.5
1994,9,pop,0.5
1994,10,electronic/dance,0.5
1994,10,pop,0.5
1994,11,hip-hop/rnb,0.25
1994,11,pop,0.25
1994,11,hip-hop/rnb,0.25
1994,11,soul,0.25
1994,12,electronic/dance,0.5
1994,12,pop,0.5
1994,13,electronic/dance,0.3333333333333333
1994,13,electronic/dance,0.3333333333333333
1994,13,pop,0.3333333333333333
1994,15,pop,0.5
1994,15,rock,0.5
1994,17,pop,1.0
1994,18,pop,0.5
1994,18,rock,0.5
1994,24,pop,1.0
1994,25,pop,1.0
1994,27,rock,1.0
1994,32,pop,0.5
1994,32,rock,0.5
1994,33,electronic/dance,1.0
1994,34,country,0.25
1994,34,folk,0.25
1994,34,pop,0.25
1994,34,rock,0.25
1994,36,pop,0.5
1994,36,hip-hop/rnb,0.5
1994,38,rock,1.0
1994,45,pop,0.5
1994,45,hip-hop/rnb,0.5
1994,47,pop,0.5
1994,47,hip-hop/rnb,0.5
1994,48,electronic/dance,0.5
1994,48,pop,0.5
1994,49,alternative/indie,0.3333333333333333
1994,49,pop,0.3333333333333333
1994,49,rock,0.3333333333333333
1994,51,rock,1.0
1994,52,hip-hop/rnb,0.5
1994,52,reggae,0.5
1994,54,folk,0.5
1994,54,rock,0.5
1994,56,pop,0.5
1994,56,soul,0.5
1994,64,hip-hop/rnb,0.25
1994,64,pop,0.25
1994,64,hip-hop/rnb,0.25
1994,64,soul,0.25
1994,66,reggae,1.0
1994,68,rock,1.0
1994,70,pop,1.0
1994,71,rock,1.0
1994,72,rock,1.0
1994,73,electronic/dance,0.3333333333333333
1994,73,electronic/dance,0.3333333333333333
1994,73,rock,0.3333333333333333
1994,75,soul,1.0
1994,76,electronic/dance,1.0
1994,77,rock,1.0
1994,84,electronic/dance,0.3333333333333333
1994,84,electronic/dance,0.3333333333333333
1994,84,pop,0.3333333333333333
1994,86,jazz,0.3333333333333333
1994,86,pop,0.3333333333333333
1994,86,rock,0.3333333333333333
1994,87,country,1.0
1994,90,country,1.0
1994,91,rock,1.0
1994,94,folk,0.5
1994,94,rock,0.5
1994,96,pop,0.5
1994,96,hip-hop/rnb,0.5
1994,97,pop,1.0
1994,99,hip-hop/rnb,1.0
1994,100,pop,0.5
1994,100,hip-hop/rnb,0.5
1995,5,pop,0.5
1995,5,soul,0.5
1995,7,pop,0.5
1995,7,hip-hop/rnb,0.5
1995,8,electronic/dance,0.3333333333333333
1995,8,electronic/dance,0.3333333333333333
1995,8,pop,0.3333333333333333
1995,12,pop,0.5
1995,12,soul,0.5
1995,14,rock,1.0
1995,16,rock,1.0
1995,17,rock,1.0
1995,21,disco,0.2
1995,21,pop,0.2
1995,21,hip-hop/rnb,0.2
1995,21,rock,0.2
1995,21,soul,0.2
1995,29,electronic/dance,0.5
1995,29,pop,0.5
1995,30,country,0.25
1995,30,folk,0.25
1995,30,pop,0.25
1995,30,rock,0.25
1995,37,pop,0.5
1995,37,hip-hop/rnb,0.5
1995,39,pop,0.5
1995,39,rock,0.5
1995,43,pop,1.0
1995,49,pop,0.5
1995,49,hip-hop/rnb,0.5
1995,50,pop,0.5
1995,50,soul,0.5
1995,59,pop,0.5
1995,59,rock,0.5
1995,60,folk,1.0
1995,61,rock,1.0
1995,62,pop,1.0
1995,67,country,0.25
1995,67,folk,0.25
1995,67,pop,0.25
1995,67,rock,0.25
1995,70,rock,1.0
1995,71,electronic/dance,0.3333333333333333
1995,71,electronic/dance,0.3333333333333333
1995,71,pop,0.3333333333333333
1995,77,pop,0.5
1995,77,hip-hop/rnb,0.5
1995,78,pop,0.3333333333333333
1995,78,rock,0.3333333333333333
1995,78,soul,0.3333333333333333
1995,87,electronic/dance,0.3333333333333333
1995,87,pop,0.3333333333333333
1995,87,rock,0.3333333333333333
1995,94,pop,0.5
1995,94,soul,0.5
1995,95,rock,1.0
1995,98,pop,0.5
1995,98,hip-hop/rnb,0.5
1995,100,rock,1.0
1996,2,pop,0.5
1996,2,hip-hop/rnb,0.5
1996,3,pop,1.0
1996,5,pop,0.5
1996,5,hip-hop/rnb,0.5
1996,6,folk,1.0
1996,10,hip-hop/rnb,1.0
1996,12,electronic/dance,1.0
1996,13,alternative/indie,0.3333333333333333
1996,13,pop,0.3333333333333333
1996,13,rock,0.3333333333333333
1996,14,pop,1.0
1996,16,pop,0.5
1996,16,hip-hop/rnb,0.5
1996,18,pop,1.0
1996,19,blues,0.25
1996,19,pop,0.25
1996,19,reggae,0.25
1996,19,rock,0.25
1996,22,pop,1.0
1996,27,hip-hop/rnb,0.25
1996,27,pop,0.25
1996,27,hip-hop/rnb,0.25
1996,27,soul,0.25
1996,30,folk,1.0
1996,31,folk,1.0
1996,35,hip-hop/rnb,0.25
1996,35,pop,0.25
1996,35,hip-hop/rnb,0.25
1996,35,soul,0.25
1996,44,alternative/indie,0.5
1996,44,rock,0.5
1996,48,pop,1.0
1996,49,pop,0.5
1996,49,hip-hop/rnb,0.5
1996,51,electronic/dance,0.3333333333333333
1996,51,electronic/dance,0.3333333333333333
1996,51,pop,0.3333333333333333
1996,60,rock,1.0
1996,62,pop,0.5
1996,62,rock,0.5
1996,68,rock,1.0
1996,69,pop,1.0
1996,71,pop,0.5
1996,71,rock,0.5
1996,73,hip-hop/rnb,1.0
1996,75,country,0.25
1996,75,folk,0.25
1996,75,pop,0.25
1996,75,rock,0.25
1996,76,pop,0.5
1996,76,rock,0.5
1996,77,hip-hop/rnb,0.5
1996,77,hip-hop/rnb,0.5
1996,78,folk,1.0
1996,81,pop,1.0
1996,83,hip-hop/rnb,0.25
1996,83,pop,0.25
1996,83,hip-hop/rnb,0.25
1996,83,soul,0.25
1996,84,electronic/dance,0.5
1996,84,pop,0.5
1996,86,pop,0.5
1996,86,hip-hop/rnb,0.5
1996,90,reggae,1.0
1996,92,rock,1.0
1996,94,electronic/dance,0.5
1996,94,pop,0.5
1996,95,pop,1.0
1997,3,hip-hop/rnb,1.0
1997,4,pop,1.0
1997,5,hip-hop/rnb,1.0
1997,6,hip-hop/rnb,0.25
1997,6,pop,0.25
1997,6,hip-hop/rnb,0.25
1997,6,soul,0.25
1997,9,country,0.5
1997,9,pop,0.5
1997,10,pop,1.0
1997,11,pop,1.0
1997,16,hip-hop/rnb,1.0
1997,22,pop,0.5
1997,22,rock,0.5
1997,28,pop,1.0
1997,30,pop,0.5
1997,30,soul,0.5
1997,32,pop,0.5
1997,32,hip-hop/rnb,0.5
1997,33,pop,1.0
1997,35,pop,1.0
1997,39,folk,1.0
1997,40,country,1.0
1997,44,pop,0.5
1997,44,hip-hop/rnb,0.5
1997,45,pop,0.3333333333333333
1997,45,hip-hop/rnb,0.3333333333333333
1997,45,soul,0.3333333333333333
1997,46,hip-hop/rnb,1.0
1997,49,pop,1.0
1997,50,pop,1.0
1997,53,pop,1.0
1997,55,country,0.25
1997,55,folk,0.25
1997,55,pop,0.25
1997,55,rock,0.25
1997,57,rock,1.0
1997,60,country,0.25
1997,60,folk,0.25
1997,60,pop,0.25
1997,60,rock,0.25
1997,61,hip-hop/rnb,0.5
1997,61,hip-hop/rnb,0.5
1997,63,pop,1.0
1997,67,blues,0.25
1997,67,pop,0.25
1997,67,reggae,0.25
1997,67,rock,0.25
1997,69,folk,1.0
1997,70,hip-hop/rnb,0.25
1997,70,pop,0.25
1997,70,hip-hop/rnb,0.25
1997,70,soul,0.25
1997,77,folk,0.5
1997,77,rock,0.5
1997,78,pop,1.0
1997,80,hip-hop/rnb,1.0
1997,81,alternative/indie,0.2
1997,81,electronic/dance,0.2
1997,81,hip-hop/rnb,0.2
1997,81,pop,0.2
1997,81,rock,0.2
1997,86,pop,0.3333333333333333
1997,86,hip-hop/rnb,0.3333333333333333
1997,86,soul,0.3333333333333333
1997,87,electronic/dance,0.3333333333333333
1997,87,electronic/dance,0.3333333333333333
1997,87,pop,0.3333333333333333
1997,89,pop,0.5
1997,89,rock,0.5
1997,92,pop,1.0
1997,93,hip-hop/rnb,1.0
1997,99,electronic/dance,0.3333333333333333
1997,99,electronic/dance,0.3333333333333333
1997,99,pop,0.3333333333333333
1998,2,pop,0.5
1998,2,hip-hop/rnb,0.5
1998,3,country,0.3333333333333333
1998,3,pop,0.3333333333333333
1998,3,rock,0.3333333333333333
1998,4,pop,0.5
1998,4,rock,0.5
1998,5,country,0.5
1998,5,pop,0.5
1998,12,pop,0.5
1998,12,hip-hop/rnb,0.5
1998,13,pop,1.0
1998,14,hip-hop/rnb,0.5
1998,14,religious,0.5
1998,17,pop,0.5
1998,17,hip-hop/rnb,0.5
1998,19,hip-hop/rnb,1.0
1998,20,pop,1.0
1998,22,pop,1.0
1998,23,rock,1.0
1998,25,country,0.5
1998,25,pop,0.5
1998,30,pop,0.5
1998,30,soul,0.5
1998,32,electronic/dance,0.3333333333333333
1998,32,electronic/dance,0.3333333333333333
1998,32,pop,0.3333333333333333
1998,33,hip-hop/rnb,1.0
1998,35,folk,1.0
1998,47,hip-hop/rnb,1.0
1998,51,rock,1.0
1998,60,country,0.5
1998,60,pop,0.5
1998,62,pop,1.0
1998,66,electronic/dance,0.5
1998,66,pop,0.5
1998,68,hip-hop/rnb,1.0
1998,69,pop,1.0
1998,74,rock,1.0
1998,75,electronic/dance,0.3333333333333333
1998,75,electronic/dance,0.3333333333333333
1998,75,pop,0.3333333333333333
1998,79,rock,1.0
1998,81,pop,1.0
1998,82,pop,0.3333333333333333
1998,82,hip-hop/rnb,0.3333333333333333
1998,82,soul,0.3333333333333333
1998,83,folk,1.0
1998,86,pop,1.0
1998,95,jazz,0.2
1998,95,pop,0.2
1998,95,hip-hop/rnb,0.2
1998,95,rock,0.2
1998,95,soul,0.2
1998,96,pop,0.5
1998,96,soul,0.5
1999,1,electronic/dance,0.16666666666666666
1999,1,disco,0.16666666666666666
1999,1,folk,0.16666666666666666
1999,1,pop,0.16666666666666666
1999,1,hip-hop/rnb,0.16666666666666666
1999,1,rock,0.16666666666666666
1999,4,pop,1.0
1999,5,electronic/dance,0.5
1999,5,pop,0.5
1999,6,pop,0.5
1999,6,rock,0.5
1999,7,pop,0.5
1999,7,rock,0.5
1999,12,electronic/dance,0.5
1999,12,pop,0.5
1999,14,pop,0.5
1999,14,hip-hop/rnb,0.5
1999,15,pop,1.0
1999,16,hip-hop/rnb,0.25
1999,16,pop,0.25
1999,16,hip-hop/rnb,0.25
1999,16,soul,0.25
1999,18,pop,1.0
1999,21,pop,0.5
1999,21,hip-hop/rnb,0.5
1999,23,rock,1.0
1999,25,pop,1.0
1999,26,electronic/dance,0.5
1999,26,pop,0.5
1999,28,blues,0.3333333333333333
1999,28,country,0.3333333333333333
1999,28,rock,0.3333333333333333
1999,29,rock,0.5
1999,29,soul,0.5
1999,32,country,0.3333333333333333
1999,32,pop,0.3333333333333333
1999,32,rock,0.3333333333333333
1999,33,hip-hop/rnb,0.5
1999,33,religious,0.5
1999,34,alternative/indie,0.5
1999,34,rock,0.5
1999,35,pop,0.5
1999,35,hip-hop/rnb,0.5
1999,36,pop,0.5
1999,36,hip-hop/rnb,0.5
1999,37,pop,0.3333333333333333
1999,37,hip-hop/rnb,0.3333333333333333
1999,37,soul,0.3333333333333333
1999,39,hip-hop/rnb,0.5
1999,39,religious,0.5
1999,43,hip-hop/rnb,1.0
1999,44,pop,1.0
1999,46,folk,1.0
1999,49,rock,1.0
1999,53,hip-hop/rnb,0.5
1999,53,religious,0.5
1999,56,country,1.0
1999,57,country,0.3333333333333333
1999,57,pop,0.3333333333333333
1999,57,rock,0.3333333333333333
1999,67,country,1.0
1999,69,pop,0.3333333333333333
1999,69,hip-hop/rnb,0.3333333333333333
1999,69,soul,0.3333333333333333
1999,70,pop,1.0
1999,73,pop,1.0
1999,76,pop,0.5
1999,76,hip-hop/rnb,0.5
1999,77,country,0.3333333333333333
1999,77,pop,0.3333333333333333
1999,77,rock,0.3333333333333333
1999,79,pop,1.0
1999,82,pop,0.3333333333333333
1999,82,hip-hop/rnb,0.3333333333333333
1999,82,soul,0.3333333333333333
1999,83,hip-hop/rnb,0.25
1999,83,pop,0.25
1999,83,hip-hop/rnb,0.25
1999,83,soul,0.25
1999,84,country,1.0
1999,86,electronic/dance,0.5
1999,86,pop,0.5
1999,89,hip-hop/rnb,0.5
1999,89,religious,0.5
1999,93,country,1.0
1999,95,hip-hop/rnb,1.0
1999,98,country,1.0
1999,99,pop,0.5
1999,99,hip-hop/rnb,0.5
1999,100,country,0.5
1999,100,rock,0.5
2000,1,country,0.5
2000,1,pop,0.5
2000,6,pop,0.5
2000,6,hip-hop/rnb,0.5
2000,7,pop,0.5
2000,7,rock,0.5
2000,9,rock,1.0
2000,10,pop,1.0
2000,12,pop,1.0
2000,15,rock,1.0
2000,17,electronic/dance,0.3333333333333333
2000,17,electronic/dance,0.3333333333333333
2000,17,pop,0.3333333333333333
2000,19,pop,0.5
2000,19,rock,0.5
2000,20,pop,0.3333333333333333
2000,20,hip-hop/rnb,0.3333333333333333
2000,20,soul,0.3333333333333333
2000,22,pop,1.0
2000,23,pop,1.0
2000,28,pop,1.0
2000,31,pop,1.0
2000,37,electronic/dance,0.5
2000,37,pop,0.5
2000,38,pop,0.5
2000,38,rock,0.5
2000,40,alternative/indie,0.5
2000,40,rock,0.5
2000,41,country,0.5
2000,41,pop,0.5
2000,42,pop,0.5
2000,42,rock,0.5
2000,44,country,0.5
2000,44,pop,0.5
2000,45,pop,0.5
2000,45,hip-hop/rnb,0.5
2000,46,hip-hop/rnb,0.5
2000,46,hip-hop/rnb,0.5
2000,47,pop,1.0
2000,51,hip-hop/rnb,0.3333333333333333
2000,51,religious,0.3333333333333333
2000,51,alternative/indie,0.3333333333333333
2000,54,rock,1.0
2000,55,electronic/dance,0.5
2000,55,pop,0.5
2000,58,rock,1.0
2000,59,alternative/indie,0.5
2000,59,rock,0.5
2000,60,hip-hop/rnb,0.5
2000,60,religious,0.5
2000,62,hip-hop/rnb,0.5
2000,62,hip-hop/rnb,0.5
2000,67,country,0.5
2000,67,rock,0.5
2000,69,jazz,0.5
2000,69,soul,0.5
2000,70,alternative/indie,0.5
2000,70,pop,0.5
2000,71,hip-hop/rnb,1.0
2000,74,country,1.0
2000,75,pop,1.0
2000,77,electronic/dance,0.5
2000,77,pop,0.5
2000,78,pop,0.5
2000,78,rock,0.5
2000,80,country,1.0
2000,82,country,0.3333333333333333
2000,82,pop,0.3333333333333333
2000,82,rock,0.3333333333333333
2000,83,country,1.0
2000,87,country,1.0
2000,88,electronic/dance,1.0
2000,95,country,0.5
2000,95,folk,0.5
2000,96,pop,1.0
2000,97,pop,0.5
2000,97,hip-hop/rnb,0.5
2000,99,electronic/dance,0.5
2000,99,pop,0.5
2001,1,rock,1.0
2001,2,pop,0.3333333333333333
2001,2,hip-hop/rnb,0.3333333333333333
2001,2,soul,0.3333333333333333
2001,4,alternative/indie,0.5
2001,4,pop,0.5
2001,5,electronic/dance,0.5
2001,5,pop,0.5
2001,6,rock,1.0
2001,9,rock,0.5
2001,9,soul,0.5
2001,10,pop,0.5
2001,10,hip-hop/rnb,0.5
2001,11,hip-hop/rnb,1.0
2001,12,reggae,1.0
2001,14,rock,1.0
2001,17,reggae,1.0
2001,19,country,0.3333333333333333
2001,19,pop,0.3333333333333333
2001,19,rock,0.3333333333333333
2001,21,rock,1.0
2001,23,pop,0.5
2001,23,hip-hop/rnb,0.5
2001,25,hip-hop/rnb,0.5
2001,25,pop,0.5
2001,26,electronic/dance,0.5
2001,26,pop,0.5
2001,27,country,0.5
2001,27,pop,0.5
2001,32,country,1.0
2001,34,electronic/dance,0.3333333333333333
2001,34,electronic/dance,0.3333333333333333
2001,34,pop,0.3333333333333333
2001,42,pop,0.5
2001,42,hip-hop/rnb,0.5
2001,43,folk,0.3333333333333333
2001,43,pop,0.3333333333333333
2001,43,rock,0.3333333333333333
2001,44,rock,1.0
2001,45,hip-hop/rnb,0.25
2001,45,pop,0.25
2001,45,hip-hop/rnb,0.25
2001,45,soul,0.25
2001,47,rock,1.0
2001,48,hip-hop/rnb,0.5
2001,48,hip-hop/rnb,0.5
2001,52,hip-hop/rnb,0.5
2001,52,religious,0.5
2001,56,hip-hop/rnb,0.5
2001,56,religious,0.5
2001,59,folk,0.5
2001,59,pop,0.5
2001,60,pop,1.0
2001,61,pop,1.0
2001,65,rock,1.0
2001,66,country,0.5
2001,66,pop,0.5
2001,70,folk,0.3333333333333333
2001,70,pop,0.3333333333333333
2001,70,rock,0.3333333333333333
2001,72,electronic/dance,0.5
2001,72,pop,0.5
2001,76,country,1.0
2001,77,hip-hop/rnb,1.0
2001,78,country,1.0
2001,80,pop,0.5
2001,80,hip-hop/rnb,0.5
2001,81,hip-hop/rnb,0.3333333333333333
2001,81,rock,0.3333333333333333
2001,81,soul,0.3333333333333333
2001,85,country,1.0
2001,87,hip-hop/rnb,0.25
2001,87,pop,0.25
2001,87,hip-hop/rnb,0.25
2001,87,soul,0.25
2001,88,country,1.0
2001,91,country,0.3333333333333333
2001,91,pop,0.3333333333333333
2001,91,rock,0.3333333333333333
2001,94,hip-hop/rnb,0.5
2001,94,pop,0.5
2001,96,rock,1.0
2001,99,electronic/dance,0.5
2001,99,pop,0.5
2002,1,rock,1.0
2002,6,pop,0.5
2002,6,rock,0.5
2002,7,rock,1.0
2002,11,rock,1.0
2002,13,electronic/dance,0.5
2002,13,pop,0.5
2002,21,hip-hop/rnb,0.3333333333333333
2002,21,religious,0.3333333333333333
2002,21,alternative/indie,0.3333333333333333
2002,22,electronic/dance,0.5
2002,22,pop,0.5
2002,25,rock,1.0
2002,29,electronic/dance,0.5
2002,29,pop,0.5
2002,32,rock,1.0
2002,35,country,0.25
2002,35,folk,0.25
2002,35,pop,0.25
2002,35,rock,0.25
2002,39,pop,0.5
2002,39,rock,0.5
2002,45,electronic/dance,0.5
2002,45,pop,0.5
2002,47,hip-hop/rnb,0.3333333333333333
2002,47,religious,0.3333333333333333
2002,47,alternative/indie,0.3333333333333333
2002,51,pop,0.3333333333333333
2002,51,hip-hop/rnb,0.3333333333333333
2002,51,soul,0.3333333333333333
2002,55,hip-hop/rnb,1.0
2002,56,country,0.5
2002,56,pop,0.5
2002,57,electronic/dance,0.5
2002,57,pop,0.5
2002,58,pop,1.0
2002,61,electronic/dance,0.5
2002,61,pop,0.5
2002,63,hip-hop/rnb,0.3333333333333333
2002,63,religious,0.3333333333333333
2002,63,alternative/indie,0.3333333333333333
2002,64,disco,0.2
2002,64,pop,0.2
2002,64,hip-hop/rnb,0.2
2002,64,rock,0.2
2002,64,soul,0.2
2002,65,pop,0.5
2002,65,hip-hop/rnb,0.5
2002,70,hip-hop/rnb,0.5
